0.292472879,-0.577058559,-1.077058876,-0.977508103,-0.11779147,-1.242009999,-0.283573819,-2.082251555,0.462734654,0.099267029,-0.716093354,0.370822627,-0.748096657,-1.277575839,-0.678591516,-1.233731357,-0.337788393,-1.350473898,-0.403751576,-1.413931447,-1.30041575,-0.995099622,0.148939293,1.31531467,0.135302812,-0.969138978,-0.116480712,0.571202066,-0.709274435,-0.576196655,-0.564345069,-1.735869579,-1.888885991,-0.487590907,-0.551946279,-2.010242576,-0.519057519,-3.46e-05,-0.096133189,0.657651257,-0.564782809,-0.000442922,1.007188581,-0.177125628,-0.156006026,-0.23666842,-1.85e-18,-0.222680664,0.001536707,0.000588009,-0.072581502,-0.147774482,-0.182021814,-3.052515909,-0.135679629,1.621540096,2.265354144,-0.115116966,0.101439611,-0.000307499
0.877150927,-0.577058559,0.108357215,2.391006612,-0.822603994,1.359468037,0.141494967,1.128437545,0.462734654,-0.784425324,-0.596799083,0.618037712,1.399362698,0.58846735,-0.775972675,0.513454737,-0.337788393,0.902895338,0.605627364,1.415550885,0.245952085,1.110164675,-1.640790648,-0.357468848,-0.544010616,2.042223882,-0.58955161,-0.66527011,0.71279053,0.807055332,0.116986955,2.13400668,0.667698524,0.389831675,-0.828552674,-0.858707928,-0.519057519,0.276762486,-0.048066595,-0.330409058,0.072787309,-0.000442922,-0.806249062,1.195030126,-1.405770943,0.713267401,-1.85e-18,0.333638909,1.679620641,0.000588009,-0.292440031,-0.442110522,0.53945848,0.207830275,0.066451551,-2.122453528,-2.980580407,-0.916532343,-0.000279448,-0.000307499
-0.779436876,-0.433041202,1.078243108,-0.108213983,0.117146038,-0.450255814,-0.566953009,0.521009877,-0.233759133,0.001078989,1.908380595,-1.236075424,-0.374625464,1.767020944,1.658556318,1.746762568,0.001086136,1.0155638,0.605627364,0.000809719,0.81566655,-0.441082702,0.596371779,0.1204693,-0.951598672,-2.426250039,-0.471283886,-0.094590644,0.001758047,-0.11511266,0.116986955,0.397523743,1.334633615,-0.097625315,1.568702755,1.444361367,1.169038826,0.07545554,0.144199784,-0.110840099,0.922880799,-0.000442922,-0.201769848,2.778286766,0.468876433,-0.117926442,-1.85e-18,-0.222680664,-1.303639686,-0.21344714,-0.10922459,0.367313588,2.102665784,-0.09782718,0.066451551,1.621540096,0.002401985,0.342834679,-0.203717565,0.223551874
-0.876883217,0.575080298,0.431652513,0.435094842,0.234614792,0.454606112,0.424874157,-0.08641779,-0.117676835,0.590207225,-0.477504813,-0.247215085,0.37231692,-0.590086243,-0.581210356,-0.514301789,-0.224830217,-0.787131589,0.908441046,0.118704816,-0.323762381,0.334540986,-0.447637354,-1.910767829,2.309105779,0.099409134,0.356590186,0.666315311,-0.567067938,-0.11511266,0.003431617,-0.098614239,-0.777327506,-0.097625315,-0.367542015,0.148884888,0.130210306,-0.07552467,0.240332973,1.426142613,-0.918988429,-0.129421709,-0.000276776,-2.745519733,0.468876433,1.425719267,0.196123468,0.11111108,0.374444248,0.856728605,0.806852616,-0.515694532,-2.105969265,-0.09782718,-0.000925509,-1.373654803,0.31098637,0.228346768,0.101439611,0.223551874
0.877150927,0.143028227,-0.430468281,-0.542861043,1.056896069,-0.789579036,-0.8503322,-0.08641779,-0.001594537,-0.09710905,-0.000327732,1.112467882,-0.374625464,-0.000809446,0.100457762,0.307903432,-0.676662922,0.564889953,-0.201875788,-0.824455961,0.245952085,-1.21670639,1.192948426,2.749129114,-0.40814793,1.459379458,1.657535155,0.190749089,2.70368148,-0.806738653,-0.564345069,0.099840954,0.445386827,-0.292608111,-0.090935619,0.724652212,-0.77876465,-0.050361302,-0.144199784,0.108728859,0.639516302,-0.000442922,0.201216295,2.778286766,0.000214589,-1.067862263,1.529763047,0.333638909,-0.744278375,0.428658307,-0.695514002,0.440897599,-0.061775098,0.717259366,-0.135679629,0.997541158,0.208124908,-0.115116966,0.20315867,-0.000307499
0.974597268,-0.433041202,1.293773306,-0.216875748,-1.175010256,0.454606112,0.708253347,0.260683734,0.462734654,-0.293485128,-1.431858976,0.741645254,1.025891506,0.392041752,0.003076603,0.307903432,-0.902579275,0.114216106,0.201875788,0.943970497,-0.2423746,-0.330279318,0.298083455,0.478922911,-1.630912099,0.293690609,-1.890496579,-0.66527011,-2.415752392,0.922326331,0.230542292,0.000613357,0.667698524,0.389831675,0.277872908,-0.138998774,0.260063871,0.176109013,-0.144199784,-0.879331456,0.78119855,0.128535866,2.41764008,-2.428868405,-0.468447255,-0.355410397,-0.745269177,-0.556472409,0.933805559,-0.855552588,0.257206293,2.795585919,4.44747674,-0.403484635,0.26858273,0.123942646,3.1911073,-0.344092788,-0.203717565,-0.224166873
0.195026537,0.575080298,0.108357215,0.109109547,0.352083546,0.680821593,0.283184562,0.260683734,-0.349841431,-0.882613364,1.550497783,-0.123607542,0.37231692,0.097403353,0.489982401,-0.411526137,2.034333312,-0.336457742,0.201875788,0.472390108,0.571503208,0.445344371,-1.342502324,-0.835406996,0.135302812,0.585112821,0.47485791,-0.379930377,-0.567067938,-0.345654657,0.230542292,-0.495524625,0.22307513,0.487323073,0.185670777,-0.138998774,0.519771001,-0.176178143,0.048066595,-0.549978017,-0.848147305,-0.064932315,-1.612221347,-0.528960437,0.156435203,0.475783446,-1.85e-18,0.222374994,-0.744278375,0.000588009,0.257206293,-1.913790722,-0.84337875,0.411601911,0.133828611,-0.000857141,-2.774857483,1.716689612,-0.000279448,0.223551874
-0.487097852,0.431062941,-0.53823338,0.326433077,-0.235260224,-0.450255814,0.141494967,-0.607070077,-0.698088324,2.553968009,0.238260809,0.247215085,0.185581324,-0.197235045,-0.581210356,0.61623039,0.678835195,-0.22378928,-0.302813682,-0.942351058,-0.730701284,1.110164675,-2.833943942,-1.791283292,0.814616239,-0.289153816,-2.954906099,2.093013975,0.570584033,-0.922009652,-0.450789731,0.595978936,-0.999639203,-0.487590907,-0.275339883,0.292826719,-0.259350389,-0.050361302,-0.192266378,0.108728859,-0.375873144,-0.000442922,-1.007742133,-0.177125628,0.937538276,0.832009379,-0.509921016,-0.11141675,0.933805559,0.642693456,0.11063394,-0.000606462,-3.609053212,-0.811027907,2.289894526,-0.500056291,0.413847832,-0.802044432,-0.000279448,0.223551874
0.877150927,0.287045584,0.108357215,-0.651522808,0.352083546,0.22839063,-0.992021795,0.694560639,0.69489925,0.393831146,-0.596799083,0.123607542,0.37231692,0.58846735,0.003076603,-0.000423526,-0.450746569,0.452221491,0.201875788,1.179760691,0.001788742,0.002130834,2.535245881,2.271190966,0.678753554,0.293690609,2.130606053,0.285862333,1.139410019,0.807055332,1.025429652,-0.148228037,1.001166069,0.779797268,0.277872908,0.004943057,0.519771001,-0.050361302,-0.048066595,0.767435736,-0.375873144,-0.064932315,2.216147009,0.808011836,1.40620012,0.357041468,0.039224694,0.222374994,-0.930732145,0.000588009,1.026711146,0.588065619,-0.182021814,0.004058638,-2.156991425,1.995939458,3.80827607,1.716689612,0.610034904,-0.000307499
-0.38965151,-0.289023844,-0.861528677,0.217771312,0.587021053,-0.110932592,0.566563752,-1.388048506,0.346652357,-1.668117677,-0.000327732,-0.247215085,0.092213526,-0.393660644,-0.775972675,-0.205974831,0.001086136,0.114216106,0.201875788,-0.47077067,-0.567925723,0.112934218,0.74551594,-0.596437922,-0.136422559,-0.094872341,0.593125635,-1.045723087,-0.993687428,0.115429338,-0.11012372,-0.247455634,-0.888483355,-0.780065101,-0.828552674,0.004943057,0.130210306,-0.100688038,1.201664863,-0.440193538,-0.375873144,0.064046472,-2.216700561,-0.212309109,-0.937109099,-1.067862263,-0.313797548,-0.11141675,-0.184917064,-0.855552588,-0.658870914,0.146561558,0.058471617,0.105944457,-0.539941988,-0.500056291,-3.597749177,-0.57306861,-0.712312859,0.223551874
